Date,SP500,NASDAQ,Financials,Industrials,Consumer Staples,Energy,Information Technology,Utilities
2010-02-09,1070.52,2150.87,185.62,239.79,271.35,412.73,343.5,146.51
2010-02-10,1068.13,2147.87,187.15,239.15,270.88,410.57,342.5,145.68
2010-02-11,1078.47,2177.41,187.56,242.68,273.26,417.06,346.3,146.45
2010-02-12,1075.51,2183.53,187.02,240.95,272.61,414.74,346.5,145.48
2010-02-16,1094.87,2214.19,191.63,246.32,275.89,425.77,352.0,148.18
2010-02-17,1099.51,2226.29,192.36,247.86,277.91,424.3,353.3,147.8
2010-02-18,1106.75,2241.71,193.44,250.33,279.87,426.43,356.3,148.66
2010-02-19,1109.17,2243.87,194.6,251.53,280.11,427.13,355.8,150.78
2010-02-22,1108.01,2242.03,196.82,251.67,279.68,421.51,354.8,149.79
2010-02-23,1094.6,2213.44,193.31,248.59,278.1,415.17,350.0,148.58
2010-02-24,1105.24,2235.9,196.68,250.89,280.08,418.37,353.7,148.67
2010-02-25,1102.94,2234.22,196.03,250.1,279.68,417.62,352.8,148.24
2010-02-26,1104.49,2238.26,197.43,251.04,278.19,418.27,353.0,147.14
2010-03-01,1115.71,2273.57,198.16,253.45,280.05,422.25,358.2,149.09
2010-03-02,1118.31,2280.79,198.73,254.14,281.13,425.58,357.5,149.78
2010-03-03,1118.79,2280.68,198.83,254.51,281.48,426.39,357.7,149.64
2010-03-04,1122.97,2292.31,200.65,255.59,282.67,424.77,359.4,149.77
2010-03-05,1138.7,2326.35,204.73,259.48,284.11,432.46,364.5,151.42
2010-03-08,1138.5,2332.21,205.04,258.25,283.07,431.77,365.7,151.31
2010-03-09,1140.45,2340.68,205.6,260.33,282.58,432.04,367.1,150.89
2010-03-10,1145.61,2358.95,207.91,261.27,281.99,434.77,369.9,151.07
2010-03-11,1150.24,2368.46,209.8,262.06,282.13,434.7,371.4,151.44
2010-03-12,1149.99,2367.66,208.94,263.93,282.24,434.42,371.6,150.4
2010-03-15,1150.51,2362.21,208.78,264.56,284.62,430.27,370.6,151.12
2010-03-16,1159.46,2378.01,211.43,267.68,285.7,433.96,373.2,152.71
2010-03-17,1166.21,2389.09,213.74,268.69,287.12,438.74,374.6,153.24
2010-03-18,1165.83,2391.28,212.76,270.62,287.05,433.63,375.5,152.57
2010-03-19,1159.9,2374.41,211.19,269.65,286.82,429.54,372.5,152.26
2010-03-22,1165.81,2395.4,212.41,270.25,287.92,428.2,375.2,151.31
2010-03-23,1174.17,2415.24,214.04,273.22,290.31,429.62,378.7,151.78
2010-03-24,1167.72,2398.76,214.4,271.7,287.39,426.79,376.6,150.29
2010-03-25,1165.73,2397.41,215.32,271.14,287.5,420.45,377.8,149.27
2010-03-26,1166.59,2395.13,215.55,271.96,287.83,421.22,377.3,149.65
2010-03-29,1173.22,2404.36,215.96,274.32,289.3,428.62,377.4,151.41
2010-03-30,1173.27,2410.69,214.39,274.84,289.61,428.63,379.2,151.17
2010-03-31,1169.43,2397.96,214.75,273.25,288.13,430.31,376.9,150.7
2010-04-01,1178.1,2402.58,216.74,274.84,289.58,437.34,377.2,152.66
2010-04-05,1187.44,2429.53,218.9,276.91,289.37,444.53,381.4,153.51
2010-04-06,1189.44,2436.81,221.19,276.92,288.42,444.59,381.6,154.85
2010-04-07,1182.45,2431.16,220.0,275.31,286.85,440.15,380.8,153.42
2010-04-08,1186.44,2436.81,221.83,276.23,286.84,442.81,380.9,152.53
2010-04-09,1194.37,2454.05,222.82,277.66,288.63,447.72,384.0,153.37
2010-04-12,1196.48,2457.87,223.83,278.51,288.92,449.05,385.2,153.91
2010-04-13,1197.3,2465.99,223.83,279.23,288.86,446.97,386.5,153.36
2010-04-14,1210.65,2504.86,229.75,282.73,288.9,451.18,393.0,153.41
2010-04-15,1211.67,2515.69,228.64,285.38,288.16,451.14,395.0,153.13
2010-04-16,1192.13,2481.26,219.93,280.71,287.31,444.25,389.5,151.48
2010-04-19,1197.52,2480.11,222.35,280.73,288.46,445.05,390.4,151.74
2010-04-20,1207.17,2500.31,225.26,282.79,288.72,453.57,392.0,153.47
2010-04-21,1205.94,2504.61,224.05,285.3,288.94,452.82,393.6,153.7
2010-04-22,1208.67,2519.07,225.33,287.2,288.18,452.51,394.5,154.24
2010-04-23,1217.28,2530.15,226.22,289.22,287.82,462.89,396.3,155.53
2010-04-26,1212.05,2522.95,222.31,289.92,287.14,461.89,395.6,154.93
2010-04-27,1183.71,2471.47,214.87,282.46,282.34,449.04,387.8,152.18
2010-04-28,1191.36,2471.73,217.64,284.8,283.95,453.88,388.6,153.6
2010-04-29,1206.78,2511.92,223.06,290.73,285.12,454.39,392.3,153.65
2010-04-30,1186.69,2461.19,217.54,284.43,283.64,449.37,383.5,154.37
2010-05-03,1202.26,2498.74,221.54,290.41,285.19,453.62,388.8,156.43
2010-05-04,1173.6,2424.25,215.53,280.85,282.47,441.82,377.3,153.57
2010-05-05,1165.87,2402.29,214.51,276.75,283.41,435.3,375.1,152.44
2010-05-06,1128.15,2319.64,205.69,267.43,276.68,420.46,362.8,148.33
2010-05-07,1110.88,2265.64,203.16,261.86,275.24,414.04,354.3,147.45
2010-05-10,1159.73,2374.67,214.5,276.73,282.91,430.41,371.9,151.84
2010-05-11,1155.79,2375.31,213.47,276.13,282.66,427.01,370.1,152.13
2010-05-12,1171.67,2425.02,215.84,281.66,284.45,432.43,378.5,153.42
2010-05-13,1157.44,2394.36,212.25,277.67,283.13,429.09,373.3,152.58
2010-05-14,1135.68,2346.85,206.47,271.74,280.58,420.64,365.7,151.31
2010-05-17,1136.94,2354.23,206.46,270.9,283.03,416.64,366.5,151.45
2010-05-18,1120.8,2317.26,200.69,267.24,281.72,413.59,360.6,149.95
2010-05-19,1115.05,2298.37,201.04,263.89,281.18,409.48,358.2,148.52
2010-05-20,1071.59,2204.01,191.56,251.89,272.16,391.33,345.4,143.75
2010-05-21,1087.69,2229.04,198.5,255.78,273.23,398.03,348.9,144.55
2010-05-24,1073.65,2213.55,192.78,251.72,271.14,389.39,346.9,143.27
2010-05-25,1074.03,2210.95,194.39,251.31,268.56,389.15,346.4,142.28
2010-05-26,1067.95,2195.88,193.14,251.96,266.19,388.1,342.7,142.05
2010-05-27,1103.06,2277.68,201.74,260.34,271.37,404.39,354.8,144.96
2010-05-28,1089.41,2257.04,197.42,256.48,270.21,396.31,351.8,144.92
2010-06-01,1070.71,2222.33,193.31,251.1,269.71,379.47,348.5,141.65
2010-06-02,1098.38,2281.07,199.19,257.34,274.27,395.72,356.1,144.66
2010-06-03,1102.83,2303.03,198.15,258.67,274.55,400.02,360.2,146.06
2010-06-04,1064.88,2219.17,190.3,246.83,267.51,386.22,348.8,141.74
2010-06-07,1050.47,2173.9,186.43,240.54,265.67,383.16,342.3,142.47
2010-06-08,1062.0,2170.57,190.19,242.95,269.57,390.36,342.4,144.33
2010-06-09,1055.69,2158.85,188.35,242.59,269.15,385.37,339.4,143.38
2010-06-10,1086.84,2218.71,194.63,251.18,273.27,404.29,348.0,147.22
2010-06-11,1091.6,2243.6,195.34,252.44,271.2,406.05,351.9,147.19
2010-06-14,1089.63,2243.96,194.04,252.07,272.21,403.99,350.9,147.79
2010-06-15,1115.23,2305.88,199.02,259.66,275.24,414.93,361.0,150.78
2010-06-16,1114.61,2305.93,199.06,259.18,273.81,414.32,361.9,151.67
2010-06-17,1116.04,2307.16,198.78,259.65,275.71,414.53,363.6,152.8
2010-06-18,1117.51,2309.8,199.84,260.57,275.25,417.09,363.9,152.99
2010-06-21,1113.2,2289.09,199.3,261.35,274.37,416.11,360.9,151.81
2010-06-22,1095.31,2261.8,196.29,254.98,271.52,404.86,357.6,148.06
2010-06-23,1092.04,2254.23,195.7,253.87,272.25,400.96,356.0,146.49
2010-06-24,1073.69,2217.42,191.65,249.34,269.8,392.71,349.5,146.02
2010-06-25,1076.76,2223.48,197.03,250.77,265.64,392.5,347.6,146.47
2010-06-28,1074.57,2220.65,195.27,249.36,268.66,387.47,348.5,147.47
2010-06-29,1041.24,2135.18,187.69,239.65,264.65,375.65,335.1,144.46
2010-06-30,1030.71,2109.24,185.64,238.29,262.64,373.36,329.9,143.44
2010-07-01,1027.37,2101.36,184.07,236.96,263.15,371.82,328.8,142.97
2010-07-02,1022.58,2091.79,182.08,234.5,262.4,371.08,328.1,143.04
2010-07-06,1028.06,2093.88,183.12,234.75,263.78,375.03,330.7,144.71
2010-07-07,1060.27,2159.47,191.24,243.16,268.93,387.15,342.8,149.22
2010-07-08,1070.25,2175.4,192.47,246.38,272.9,392.22,344.5,150.37
2010-07-09,1077.96,2196.45,195.51,248.32,272.96,393.94,346.4,151.32
2010-07-12,1078.75,2198.36,195.55,247.06,273.77,393.4,348.8,151.81
2010-07-13,1095.34,2242.03,200.62,251.68,275.84,398.15,353.6,152.33
2010-07-14,1095.17,2249.84,198.79,252.29,276.37,397.13,356.6,152.43
2010-07-15,1096.48,2249.08,198.6,252.13,276.88,397.27,356.9,153.38
2010-07-16,1064.88,2179.05,189.92,243.51,273.24,386.77,346.5,150.86
2010-07-19,1071.25,2198.23,189.97,244.95,273.3,390.53,350.1,153.09
2010-07-20,1083.48,2222.49,192.15,248.91,277.33,397.97,352.9,154.37
2010-07-21,1069.59,2187.33,188.71,248.02,274.65,392.6,347.9,152.19
2010-07-22,1093.67,2245.89,194.56,255.81,277.05,401.21,357.3,154.68
2010-07-23,1102.66,2269.47,195.94,260.94,279.73,402.3,359.4,154.82
2010-07-26,1115.01,2296.43,198.98,265.46,280.96,406.57,361.5,155.84
2010-07-27,1113.84,2288.25,199.19,263.47,282.08,405.07,362.0,158.35
2010-07-28,1106.13,2264.56,197.32,262.84,280.58,404.51,358.6,157.49
2010-07-29,1101.53,2251.69,197.97,262.36,277.51,404.16,355.2,154.95
2010-07-30,1101.6,2254.7,197.92,262.83,277.97,403.14,353.6,153.97
2010-08-02,1125.86,2295.36,203.0,268.04,281.22,417.48,360.8,157.04
2010-08-03,1120.46,2283.52,200.73,266.84,279.28,418.28,359.4,156.59
2010-08-04,1127.24,2303.57,201.28,268.75,280.01,420.44,361.6,156.73
2010-08-05,1125.81,2293.06,200.52,269.03,278.96,420.81,360.1,156.8
2010-08-06,1121.64,2288.47,198.87,267.63,279.72,415.95,359.0,156.97
2010-08-09,1127.79,2305.69,200.06,269.19,281.18,418.33,360.6,157.61
2010-08-10,1121.06,2277.17,197.99,267.08,281.88,415.02,356.3,158.29
2010-08-11,1089.47,2208.63,190.88,257.15,276.88,402.8,347.0,155.11
2010-08-12,1083.61,2190.27,189.7,255.0,276.43,400.82,341.1,154.5
2010-08-13,1079.25,2173.48,189.09,254.38,276.33,399.46,338.8,155.0
2010-08-16,1079.38,2181.87,188.69,254.29,276.41,399.74,340.2,155.08
2010-08-17,1092.54,2209.44,190.08,258.84,278.53,405.59,344.1,156.47
2010-08-18,1094.16,2215.7,190.85,259.21,278.78,401.23,345.6,155.66
2010-08-19,1075.63,2178.95,186.26,253.7,275.61,395.2,341.2,153.49
2010-08-20,1071.69,2179.76,185.83,252.08,275.47,390.41,341.0,153.81
2010-08-23,1067.36,2159.63,184.72,249.29,276.12,391.19,337.7,154.7
2010-08-24,1051.87,2123.76,181.56,244.39,275.17,385.57,332.3,155.15
2010-08-25,1055.33,2141.54,182.08,243.97,275.44,384.56,333.8,154.71
2010-08-26,1047.22,2118.69,180.48,243.24,273.55,380.6,330.1,154.0
2010-08-27,1064.59,2153.63,184.71,248.36,275.32,391.05,334.0,156.92
2010-08-30,1048.92,2119.97,180.61,244.29,272.95,385.01,330.0,154.71
2010-08-31,1049.33,2114.03,182.27,243.55,273.56,384.14,328.1,155.34
2010-09-01,1080.29,2176.84,189.29,252.96,278.09,398.13,336.9,158.77
2010-09-02,1090.1,2200.01,191.08,256.29,279.67,401.61,339.9,158.52
2010-09-03,1104.51,2233.75,195.19,259.97,281.39,405.43,345.7,159.48
2010-09-07,1091.84,2208.89,190.56,257.62,280.42,399.02,342.7,158.59
2010-09-08,1098.87,2228.87,192.73,260.22,281.39,402.41,344.1,157.87
2010-09-09,1104.18,2236.2,194.95,260.55,282.3,403.26,344.6,159.03
2010-09-10,1109.55,2242.48,195.1,262.48,283.9,407.17,344.8,158.29
2010-09-13,1121.9,2285.71,199.52,265.25,283.73,409.45,351.9,158.91
2010-09-14,1121.1,2289.77,197.54,264.37,283.87,408.36,353.8,158.62
2010-09-15,1125.07,2301.32,198.27,264.63,285.86,407.6,355.8,157.8
2010-09-16,1124.66,2303.25,197.56,263.84,285.95,406.09,358.3,157.08
2010-09-17,1125.59,2315.61,196.53,266.17,285.55,404.25,359.9,156.88
2010-09-20,1142.71,2355.83,200.52,270.21,288.3,411.3,365.0,158.92
2010-09-21,1139.78,2349.35,198.45,270.63,287.97,410.89,364.5,158.11
2010-09-22,1134.28,2334.55,195.26,269.32,288.25,408.81,362.4,159.12
2010-09-23,1124.83,2327.08,191.43,265.31,286.37,405.65,362.4,157.5
2010-09-24,1148.67,2381.22,196.72,272.75,289.95,414.52,370.1,159.99
2010-09-27,1142.16,2369.77,194.39,270.6,288.38,412.71,369.4,160.21
2010-09-28,1147.7,2379.59,195.0,272.07,290.6,415.9,369.8,160.53
2010-09-29,1144.73,2376.56,193.39,272.0,289.54,418.86,369.9,159.96
2010-09-30,1141.2,2368.62,193.18,270.82,288.27,419.27,367.9,159.37
2010-10-01,1146.24,2370.75,195.21,271.21,289.06,424.76,367.4,160.41
2010-10-04,1137.03,2344.52,193.76,268.19,288.02,420.12,363.4,159.87
2010-10-05,1160.75,2399.83,198.34,275.49,291.06,429.87,371.7,161.67
2010-10-06,1159.97,2380.66,198.27,277.11,292.09,433.31,369.4,160.95
2010-10-07,1158.06,2383.67,197.42,276.72,290.62,431.7,370.4,161.13
2010-10-08,1165.15,2401.91,197.62,278.98,291.31,436.62,373.0,161.55
2010-10-11,1165.32,2402.33,197.42,278.23,291.49,437.29,373.3,161.61
2010-10-12,1169.77,2417.92,199.91,278.01,292.22,436.78,376.0,161.07
2010-10-13,1178.1,2441.23,199.9,282.1,294.67,441.52,379.4,161.58
2010-10-14,1173.81,2435.38,196.27,281.07,294.77,441.28,379.9,161.34
2010-10-15,1176.19,2468.77,192.92,278.62,295.45,442.47,387.6,161.88
2010-10-18,1184.71,2480.66,197.43,279.0,296.2,446.05,389.5,163.28
2010-10-19,1165.9,2436.95,194.66,274.76,293.21,435.4,382.7,162.29
2010-10-20,1178.17,2457.39,196.84,278.43,295.06,441.47,385.7,163.56
2010-10-21,1180.26,2459.67,196.47,280.41,296.05,440.86,386.3,162.76
2010-10-22,1183.08,2479.39,196.61,280.55,296.8,444.07,388.4,161.82
2010-10-25,1185.62,2490.85,195.81,281.1,297.32,444.49,389.4,161.3
2010-10-26,1185.64,2497.29,196.06,280.37,296.25,445.65,390.0,161.01
2010-10-27,1182.45,2503.26,196.24,278.48,294.82,442.96,391.6,160.28
2010-10-28,1183.78,2507.37,196.15,277.6,295.82,442.84,391.9,160.56
2010-10-29,1183.26,2507.41,195.83,277.81,296.38,442.59,391.6,160.85
2010-11-01,1184.38,2504.84,195.8,278.06,296.14,443.87,392.9,159.48
2010-11-02,1193.57,2533.52,196.31,280.24,297.43,448.8,396.5,161.37
2010-11-03,1197.96,2540.27,198.28,280.63,298.25,449.68,398.4,160.91
2010-11-04,1221.06,2577.34,205.06,286.67,301.71,462.95,404.6,162.55
2010-11-05,1225.85,2578.98,209.41,288.21,300.5,465.12,404.7,162.54
2010-11-08,1223.25,2580.05,207.79,287.24,299.62,466.69,404.9,161.53
2010-11-09,1213.4,2562.98,203.27,284.65,298.45,465.24,403.7,160.64
2010-11-10,1218.71,2578.78,206.02,284.23,297.63,471.34,404.6,159.6
2010-11-11,1213.54,2555.52,204.09,282.5,297.61,476.06,397.5,159.58
2010-11-12,1199.21,2518.21,200.97,279.4,296.66,469.56,391.9,158.36
2010-11-15,1197.75,2513.82,201.79,279.93,296.5,467.38,390.2,158.8
2010-11-16,1178.34,2469.84,198.1,275.59,293.32,457.61,382.9,156.92
2010-11-17,1178.59,2476.01,196.96,275.4,293.29,459.43,382.8,156.83
2010-11-18,1196.69,2514.4,199.78,280.37,297.21,469.29,389.7,157.7
2010-11-19,1199.73,2518.12,199.46,281.7,297.82,472.25,390.6,157.28
2010-11-22,1197.84,2532.02,196.65,280.77,297.57,470.43,392.9,157.66
2010-11-23,1180.73,2494.95,193.47,277.27,294.34,461.55,387.2,155.95
2010-11-24,1198.35,2543.12,196.63,283.04,296.42,469.6,394.0,156.6
2010-11-26,1189.4,2534.56,194.41,280.98,294.63,464.2,392.2,155.73
2010-11-29,1187.76,2525.22,195.52,280.81,293.71,466.6,389.9,155.15
2010-11-30,1180.55,2498.23,194.14,279.95,292.38,465.21,384.5,155.08
2010-12-01,1206.07,2549.43,198.19,287.21,297.15,478.75,393.1,156.78
2010-12-02,1221.53,2579.35,203.37,291.55,297.29,485.07,398.0,157.28
2010-12-03,1224.71,2591.46,203.97,292.39,297.36,487.24,399.1,157.73
2010-12-06,1223.12,2594.92,203.53,291.87,296.56,488.53,399.4,156.98
2010-12-07,1223.75,2598.49,203.46,293.19,297.81,487.32,399.4,156.19
2010-12-08,1228.28,2609.16,207.14,292.35,298.69,485.77,402.9,155.47
2010-12-09,1233.0,2616.67,209.82,293.04,299.73,487.2,402.9,156.0
2010-12-10,1240.4,2637.54,211.67,296.06,300.08,488.94,404.9,156.62
2010-12-13,1240.46,2624.91,211.41,296.09,300.22,492.8,403.6,157.34
2010-12-14,1241.59,2627.72,209.43,297.41,301.37,491.25,403.9,157.79
2010-12-15,1235.23,2617.22,207.65,295.98,301.67,488.01,401.7,156.4
2010-12-16,1242.87,2637.31,208.14,299.31,304.28,491.46,402.6,157.77
2010-12-17,1243.91,2642.97,208.72,298.32,304.98,490.75,403.1,158.31
2010-12-20,1247.08,2649.56,209.5,298.35,304.55,494.22,403.4,158.89
2010-12-21,1254.6,2667.61,212.92,300.54,303.45,498.52,405.9,158.81
2010-12-22,1258.84,2671.48,215.27,301.33,304.64,500.52,405.8,159.62
2010-12-23,1256.77,2665.6,213.62,300.67,304.56,501.98,405.1,159.74
2010-12-27,1257.54,2667.27,215.65,301.17,303.27,500.16,405.9,159.68
2010-12-28,1258.51,2662.88,215.71,301.45,303.75,502.36,405.8,160.06
2010-12-29,1259.78,2666.93,215.08,301.31,303.72,506.38,406.2,159.65
2010-12-30,1257.88,2662.98,214.32,300.78,303.46,506.96,405.4,159.35
2010-12-31,1257.64,2652.87,214.77,301.12,303.58,506.75,404.5,159.34
2011-01-03,1271.87,2691.52,219.71,303.32,304.12,511.54,409.4,160.16
2011-01-04,1270.2,2681.25,219.19,303.12,303.0,508.41,409.9,160.94
2011-01-05,1276.56,2702.2,221.8,304.64,303.19,509.48,412.7,159.95
2011-01-06,1273.85,2709.89,220.41,304.15,302.08,505.8,416.4,159.96
2011-01-07,1271.5,2703.17,218.38,304.6,300.61,509.1,415.3,160.55
2011-01-10,1269.75,2707.8,217.73,305.01,300.66,507.03,415.9,159.67
2011-01-11,1274.48,2716.83,218.83,305.92,300.45,514.98,416.6,159.89
2011-01-12,1285.96,2737.33,222.49,308.52,302.78,521.14,420.4,160.7
2011-01-13,1283.76,2735.29,221.59,308.75,303.7,520.08,419.9,160.63
2011-01-14,1293.24,2755.3,225.42,310.19,303.57,526.08,423.8,161.33
2011-01-18,1295.02,2765.85,223.68,311.88,303.65,529.68,425.0,161.72
2011-01-19,1281.92,2725.36,218.76,308.77,302.67,524.29,422.2,161.53
2011-01-20,1280.26,2704.29,219.84,307.49,303.93,520.64,419.3,162.54
2011-01-21,1283.35,2689.54,221.68,311.03,304.03,524.23,416.5,162.44
2011-01-24,1290.84,2717.55,221.49,314.13,305.22,525.41,423.0,163.3
2011-01-25,1291.18,2719.25,220.98,313.6,305.8,523.93,424.6,163.08
2011-01-26,1296.63,2739.5,220.73,315.02,304.98,535.34,426.3,162.48
2011-01-27,1299.54,2755.28,222.66,316.72,302.23,532.94,428.6,163.05
2011-01-28,1276.34,2686.89,218.56,311.0,299.04,530.31,418.8,160.88
2011-01-31,1286.12,2700.08,220.7,313.88,298.26,543.84,421.6,161.03
2011-02-01,1307.59,2751.19,225.51,318.76,300.37,554.13,429.0,162.79
2011-02-02,1304.03,2749.56,223.5,317.86,299.26,553.92,430.2,161.95
2011-02-03,1307.1,2753.88,223.61,317.79,300.41,554.2,430.3,162.31
2011-02-04,1310.87,2769.3,223.52,318.71,301.99,552.51,433.6,161.4
2011-02-07,1319.05,2783.99,226.93,321.83,302.34,555.71,436.0,162.48
2011-02-08,1324.57,2797.05,228.44,324.2,304.01,552.71,437.8,162.35
2011-02-09,1320.88,2789.07,226.76,324.15,304.6,546.25,436.7,162.25
2011-02-10,1321.87,2790.45,226.76,325.46,303.24,551.28,434.5,162.39
2011-02-11,1329.15,2809.44,229.9,327.78,304.79,551.07,435.9,162.09
2011-02-14,1332.32,2817.18,230.06,327.59,303.36,562.7,436.6,160.8
2011-02-15,1328.01,2804.35,229.61,326.53,303.36,556.37,434.6,161.35
2011-02-16,1336.32,2825.56,230.92,327.79,304.1,563.38,437.9,160.8
2011-02-17,1340.43,2831.58,230.68,328.43,306.29,568.0,438.6,161.3
2011-02-18,1343.01,2833.95,231.16,329.44,307.0,571.28,438.4,161.3
2011-02-22,1315.44,2756.42,224.01,320.02,304.73,567.51,427.1,160.76
2011-02-23,1307.4,2722.99,223.09,314.33,304.0,578.55,421.4,160.19
2011-02-24,1306.1,2737.9,222.58,315.63,302.85,570.46,422.8,159.64
2011-02-25,1319.88,2781.05,225.73,318.54,304.14,577.37,428.4,160.58
2011-02-28,1327.22,2782.27,226.78,320.28,305.42,580.67,429.0,162.26
2011-03-01,1306.33,2737.41,221.83,313.24,304.01,571.79,421.8,160.71
2011-03-02,1308.44,2748.07,220.37,314.63,302.95,574.65,423.8,160.96
2011-03-03,1330.97,2798.74,225.1,322.1,306.13,583.52,430.9,162.49
2011-03-04,1321.15,2784.67,222.13,318.37,304.75,579.78,428.0,161.56
2011-03-07,1310.13,2745.63,220.65,315.69,303.91,575.54,422.0,162.14
2011-03-08,1321.82,2765.77,225.57,320.48,306.46,571.9,424.6,163.73
2011-03-09,1320.02,2751.72,225.38,319.76,307.97,568.3,422.1,165.54
2011-03-10,1295.11,2701.02,220.75,313.32,305.92,547.64,413.5,163.49
2011-03-11,1304.28,2715.61,222.56,317.02,305.77,556.57,416.2,163.98
2011-03-14,1296.39,2700.97,220.37,314.35,303.48,558.89,414.6,161.73
2011-03-15,1281.87,2667.33,217.68,310.99,300.35,554.36,408.1,158.72
2011-03-16,1256.88,2616.82,213.56,304.73,296.08,544.21,397.1,156.07
2011-03-17,1273.72,2636.05,216.49,309.55,297.79,560.82,400.9,156.37
2011-03-18,1279.21,2643.67,218.96,311.75,299.9,558.63,401.4,156.93
2011-03-21,1298.38,2692.09,220.34,318.18,303.7,574.87,409.0,158.94
2011-03-22,1293.77,2683.87,219.17,315.68,302.92,573.3,408.0,159.06
2011-03-23,1297.54,2698.3,218.52,316.77,303.8,574.63,410.4,159.0
2011-03-24,1309.66,2736.42,219.59,319.95,306.31,576.11,417.0,159.56
2011-03-25,1313.8,2743.06,220.06,320.97,306.43,581.42,417.6,159.57
2011-03-28,1310.19,2730.68,219.39,320.86,306.32,580.69,415.4,159.03
2011-03-29,1319.44,2756.89,220.07,323.22,307.68,586.67,418.0,160.44
2011-03-30,1328.26,2776.79,221.69,324.63,309.52,591.34,418.7,162.38
2011-03-31,1325.83,2781.07,220.71,325.8,308.85,589.31,417.6,161.92
2011-04-01,1332.41,2789.6,222.48,328.74,310.67,591.66,417.3,163.08
2011-04-04,1332.87,2789.19,222.32,329.13,311.29,591.55,415.1,162.95
2011-04-05,1332.63,2791.19,222.09,327.72,311.66,593.57,414.8,162.42
2011-04-06,1335.54,2799.82,224.62,328.31,312.87,587.97,417.8,163.64
2011-04-07,1333.51,2796.14,223.63,326.75,313.17,589.13,418.1,162.86
2011-04-08,1328.17,2780.41,221.7,324.01,312.26,591.18,415.5,162.47
2011-04-11,1324.46,2771.51,221.58,323.71,314.02,580.27,414.9,160.26
2011-04-12,1314.16,2744.79,220.72,321.21,314.85,562.93,411.2,159.89
2011-04-13,1314.41,2761.52,219.0,320.44,315.06,564.47,414.0,160.44
2011-04-14,1314.52,2760.22,217.13,320.37,317.04,567.88,412.7,161.26
2011-04-15,1319.68,2764.65,217.27,321.54,318.65,573.06,411.0,163.02
2011-04-18,1305.14,2735.38,214.31,317.25,316.5,564.35,408.1,161.63
2011-04-19,1312.62,2744.97,215.1,320.05,316.96,570.5,409.7,161.64
2011-04-20,1330.36,2802.51,215.65,324.8,318.8,582.98,419.3,163.45
2011-04-21,1337.38,2820.16,216.86,325.49,318.84,586.74,423.3,163.74
2011-04-25,1335.25,2825.88,216.56,324.54,317.79,583.39,424.3,163.84
2011-04-26,1347.24,2847.54,217.79,330.31,319.61,590.11,427.5,165.24
2011-04-27,1355.66,2869.88,219.18,332.35,321.25,590.04,429.5,166.53
2011-04-28,1360.48,2872.53,220.94,333.46,323.68,589.1,429.4,167.77
2011-04-29,1363.61,2873.54,220.49,334.56,324.45,598.02,429.8,168.11
2011-05-02,1361.22,2864.08,219.67,334.18,324.95,590.2,428.1,168.24
2011-05-03,1356.62,2841.62,220.52,333.03,325.92,576.31,427.4,169.36
2011-05-04,1347.32,2828.23,218.45,328.39,325.67,567.25,426.2,168.94
2011-05-05,1335.1,2814.72,215.97,326.38,322.97,554.44,424.1,167.7
2011-05-06,1340.2,2827.56,216.69,328.88,323.74,556.46,425.3,168.58
2011-05-09,1346.29,2843.25,216.3,330.32,324.94,565.4,426.2,168.99
2011-05-10,1357.16,2871.89,218.34,332.87,326.76,568.06,429.8,171.22
2011-05-11,1342.08,2845.06,215.44,329.19,326.37,551.34,426.4,170.83
2011-05-12,1348.65,2863.04,215.25,329.42,330.71,550.99,429.0,172.29
2011-05-13,1337.77,2828.47,212.08,325.71,330.48,548.64,423.8,171.54
2011-05-16,1329.47,2782.31,211.82,324.42,330.34,544.23,417.4,171.54
2011-05-17,1328.98,2783.21,213.34,320.3,331.25,543.36,416.7,172.81
2011-05-18,1340.68,2815.0,214.39,323.85,331.9,554.08,419.8,172.23
2011-05-19,1343.6,2823.31,214.51,326.04,333.63,554.77,420.3,172.58
2011-05-20,1333.27,2803.32,211.36,322.79,332.5,553.32,417.3,172.53
2011-05-23,1317.37,2758.9,208.55,318.4,330.23,545.14,411.0,170.47
2011-05-24,1316.28,2746.16,208.24,316.4,329.89,552.44,409.3,170.18
2011-05-25,1320.47,2761.38,208.34,318.86,327.64,560.47,411.2,169.67
2011-05-26,1325.69,2782.92,209.35,319.97,328.15,563.45,413.5,169.53
2011-05-27,1331.1,2796.86,211.05,321.28,329.15,564.6,415.5,169.68
2011-05-31,1345.2,2835.3,213.09,324.53,332.13,570.47,422.0,170.84
2011-06-01,1314.55,2769.19,205.67,314.12,328.55,557.31,412.8,168.99
2011-06-02,1312.94,2773.31,205.99,315.38,324.86,556.32,413.3,168.52
2011-06-03,1300.16,2732.78,204.6,311.26,321.91,556.49,407.5,167.33
2011-06-06,1286.17,2702.56,200.53,308.87,320.37,545.22,404.7,166.53
2011-06-07,1284.94,2701.56,200.14,308.59,319.71,544.54,403.2,166.74
2011-06-08,1279.56,2675.38,198.26,306.28,319.74,546.84,399.9,166.97
2011-06-09,1289.0,2684.87,200.62,308.44,321.43,553.6,400.2,167.06
2011-06-10,1270.98,2643.73,199.2,303.66,317.8,543.2,394.3,166.1
2011-06-13,1271.83,2639.69,201.27,303.9,318.86,535.78,394.2,166.73
2011-06-14,1287.87,2678.72,202.29,309.42,322.17,546.43,399.4,167.4
